prompt_version,pipeline,model,format,task,correct,total,accuracy_pct,field_accuracy_pct,relaxed_accuracy_pct
original,VLM,InternVL3.5-14B,html,table_partition,222,629,35.3,66.6,68.0
original,VLM,InternVL3.5-14B,html,table_first_cell,546,629,86.8,86.8,86.8
original,VLM,InternVL3.5-14B,html,table_last_cell,430,629,68.4,68.4,68.4
original,VLM,InternVL3.5-14B,html,size_detection,140,629,22.3,46.7,48.9
original,VLM,InternVL3.5-14B,html,number_of_rows,348,629,55.3,55.3,55.3
original,VLM,InternVL3.5-14B,html,number_of_columns,565,629,89.8,89.8,89.8
original,VLM,InternVL3.5-14B,html,cell_lookup,98,629,15.6,45.2,45.7
original,VLM,InternVL3.5-14B,html,reverse_lookup,100,629,15.9,15.7,15.7
original,VLM,InternVL3.5-14B,html,column_retrieval,532,629,84.6,84.6,84.6
original,VLM,InternVL3.5-14B,html,row_retrieval,26,629,4.1,16.2,19.7
original,VLM,InternVL3.5-14B,html,OVERALL,3007,6290,47.8,57.5,58.3
original,VLM,InternVL3.5-14B,markdown,table_partition,199,629,31.6,62.9,64.4
original,VLM,InternVL3.5-14B,markdown,table_first_cell,522,629,83.0,83.0,83.1
original,VLM,InternVL3.5-14B,markdown,table_last_cell,411,629,65.3,65.3,65.5
original,VLM,InternVL3.5-14B,markdown,size_detection,203,629,32.3,60.9,61.8
original,VLM,InternVL3.5-14B,markdown,number_of_rows,321,629,51.0,51.0,51.0
original,VLM,InternVL3.5-14B,markdown,number_of_columns,545,629,86.6,86.6,86.6
original,VLM,InternVL3.5-14B,markdown,cell_lookup,128,629,20.3,51.7,51.9
original,VLM,InternVL3.5-14B,markdown,reverse_lookup,148,629,23.5,23.5,23.7
original,VLM,InternVL3.5-14B,markdown,column_retrieval,559,629,88.9,88.9,88.9
original,VLM,InternVL3.5-14B,markdown,row_retrieval,34,629,5.4,17.7,20.9
original,VLM,InternVL3.5-14B,markdown,OVERALL,3070,6290,48.8,59.2,59.8
original,VLM,InternVL3.5-14B,latex,table_partition,239,629,38.0,67.9,69.3
original,VLM,InternVL3.5-14B,latex,table_first_cell,557,629,88.6,88.6,88.6
original,VLM,InternVL3.5-14B,latex,table_last_cell,452,629,71.9,71.9,71.9
original,VLM,InternVL3.5-14B,latex,size_detection,103,629,16.4,52.0,53.3
original,VLM,InternVL3.5-14B,latex,number_of_rows,180,629,28.6,28.6,28.6
original,VLM,InternVL3.5-14B,latex,number_of_columns,523,629,83.1,83.1,83.1
original,VLM,InternVL3.5-14B,latex,cell_lookup,119,629,18.9,48.6,48.8
original,VLM,InternVL3.5-14B,latex,reverse_lookup,143,629,22.7,22.7,23.1
original,VLM,InternVL3.5-14B,latex,column_retrieval,567,629,90.1,90.0,90.1
original,VLM,InternVL3.5-14B,latex,row_retrieval,40,629,6.4,17.3,21.2
original,VLM,InternVL3.5-14B,latex,OVERALL,2923,6290,46.5,57.1,57.8
original,VLM,InternVL3.5-30B-A3B,html,table_partition,0,629,0.0,53.8,58.3
original,VLM,InternVL3.5-30B-A3B,html,table_first_cell,559,629,88.9,88.9,88.9
original,VLM,InternVL3.5-30B-A3B,html,table_last_cell,497,629,79.0,79.0,79.0
original,VLM,InternVL3.5-30B-A3B,html,size_detection,55,629,8.7,54.4,55.1
original,VLM,InternVL3.5-30B-A3B,html,number_of_rows,251,629,39.9,39.9,39.9
original,VLM,InternVL3.5-30B-A3B,html,number_of_columns,557,629,88.6,88.6,88.6
original,VLM,InternVL3.5-30B-A3B,html,cell_lookup,112,629,17.8,45.5,45.8
original,VLM,InternVL3.5-30B-A3B,html,reverse_lookup,58,629,9.2,9.2,9.2
original,VLM,InternVL3.5-30B-A3B,html,column_retrieval,338,629,53.7,53.7,53.9
original,VLM,InternVL3.5-30B-A3B,html,row_retrieval,14,629,2.2,14.5,18.2
original,VLM,InternVL3.5-30B-A3B,html,OVERALL,2441,6290,38.8,52.8,53.7
original,VLM,InternVL3.5-30B-A3B,markdown,table_partition,0,629,0.0,55.4,60.0
original,VLM,InternVL3.5-30B-A3B,markdown,table_first_cell,534,629,84.9,84.9,85.1
original,VLM,InternVL3.5-30B-A3B,markdown,table_last_cell,481,629,76.5,76.5,76.8
original,VLM,InternVL3.5-30B-A3B,markdown,size_detection,158,629,25.1,62.3,63.1
original,VLM,InternVL3.5-30B-A3B,markdown,number_of_rows,353,629,56.1,56.1,56.1
original,VLM,InternVL3.5-30B-A3B,markdown,number_of_columns,538,629,85.5,85.5,85.5
original,VLM,InternVL3.5-30B-A3B,markdown,cell_lookup,154,629,24.5,51.8,52.0
original,VLM,InternVL3.5-30B-A3B,markdown,reverse_lookup,82,629,13.0,13.0,13.2
original,VLM,InternVL3.5-30B-A3B,markdown,column_retrieval,408,629,64.9,64.9,65.0
original,VLM,InternVL3.5-30B-A3B,markdown,row_retrieval,28,629,4.5,17.5,20.9
original,VLM,InternVL3.5-30B-A3B,markdown,OVERALL,2736,6290,43.5,56.8,57.8
original,VLM,InternVL3.5-30B-A3B,latex,table_partition,0,629,0.0,50.8,55.2
original,VLM,InternVL3.5-30B-A3B,latex,table_first_cell,561,629,89.2,89.2,89.3
original,VLM,InternVL3.5-30B-A3B,latex,table_last_cell,507,629,80.6,80.6,80.6
original,VLM,InternVL3.5-30B-A3B,latex,size_detection,79,629,12.6,53.2,54.2
original,VLM,InternVL3.5-30B-A3B,latex,number_of_rows,280,629,44.5,44.5,44.5
original,VLM,InternVL3.5-30B-A3B,latex,number_of_columns,525,629,83.5,83.5,83.5
original,VLM,InternVL3.5-30B-A3B,latex,cell_lookup,135,629,21.5,49.8,49.8
original,VLM,InternVL3.5-30B-A3B,latex,reverse_lookup,100,629,15.9,15.9,15.9
original,VLM,InternVL3.5-30B-A3B,latex,column_retrieval,439,629,69.8,69.8,70.1
original,VLM,InternVL3.5-30B-A3B,latex,row_retrieval,25,629,4.0,16.5,20.4
original,VLM,InternVL3.5-30B-A3B,latex,OVERALL,2651,6290,42.1,55.4,56.4
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,table_partition,316,629,50.2,76.5,78.6
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,table_first_cell,582,629,92.5,92.5,92.5
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,table_last_cell,536,629,85.2,85.2,85.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,size_detection,207,629,32.9,61.4,63.0
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,number_of_rows,278,629,44.2,44.2,44.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,number_of_columns,578,629,91.9,91.9,91.9
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,cell_lookup,133,629,21.1,46.9,46.9
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,reverse_lookup,153,629,24.3,24.3,24.6
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,column_retrieval,447,629,71.1,71.1,71.1
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,row_retrieval,1,629,0.2,20.8,25.6
original,VLM,Qwen3-VL-30B-A3B-Instruct,html,OVERALL,3231,6290,51.4,61.5,62.4
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,table_partition,252,629,40.1,70.7,72.0
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,table_first_cell,553,629,87.9,87.9,87.9
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,table_last_cell,495,629,78.7,78.7,78.7
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,size_detection,201,629,32.0,63.5,64.4
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,number_of_rows,262,629,41.7,41.7,41.7
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,number_of_columns,550,629,87.4,87.4,87.4
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,cell_lookup,136,629,21.6,49.0,49.0
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,reverse_lookup,158,629,25.1,25.1,25.4
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,column_retrieval,559,629,88.9,88.9,88.9
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,row_retrieval,7,629,1.1,23.5,27.0
original,VLM,Qwen3-VL-30B-A3B-Instruct,markdown,OVERALL,3173,6290,50.4,61.6,62.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,table_partition,287,629,45.6,73.7,75.5
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,table_first_cell,583,629,92.7,92.7,92.7
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,table_last_cell,517,629,82.2,82.2,82.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,size_detection,215,629,34.2,64.4,65.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,number_of_rows,253,629,40.2,40.2,40.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,number_of_columns,550,629,87.4,87.4,87.4
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,cell_lookup,140,629,22.3,50.2,50.2
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,reverse_lookup,172,629,27.3,27.3,27.8
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,column_retrieval,527,629,83.8,83.8,84.3
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,row_retrieval,25,629,4.0,22.7,27.7
original,VLM,Qwen3-VL-30B-A3B-Instruct,latex,OVERALL,3269,6290,52.0,62.5,63.3
original,VLM,Qwen3-VL-8B-Instruct,html,table_partition,150,629,23.8,63.4,64.6
original,VLM,Qwen3-VL-8B-Instruct,html,table_first_cell,587,629,93.3,93.3,93.3
original,VLM,Qwen3-VL-8B-Instruct,html,table_last_cell,509,629,80.9,80.9,80.9
original,VLM,Qwen3-VL-8B-Instruct,html,size_detection,51,629,8.1,41.7,42.9
original,VLM,Qwen3-VL-8B-Instruct,html,number_of_rows,161,629,25.6,25.6,25.6
original,VLM,Qwen3-VL-8B-Instruct,html,number_of_columns,562,629,89.3,89.3,89.3
original,VLM,Qwen3-VL-8B-Instruct,html,cell_lookup,170,629,27.0,55.2,55.2
original,VLM,Qwen3-VL-8B-Instruct,html,reverse_lookup,167,629,26.6,26.6,26.7
original,VLM,Qwen3-VL-8B-Instruct,html,column_retrieval,567,629,90.1,90.1,90.1
original,VLM,Qwen3-VL-8B-Instruct,html,row_retrieval,6,629,1.0,16.5,20.4
original,VLM,Qwen3-VL-8B-Instruct,html,OVERALL,2930,6290,46.6,58.3,58.9
original,VLM,Qwen3-VL-8B-Instruct,markdown,table_partition,155,629,24.6,59.6,60.7
original,VLM,Qwen3-VL-8B-Instruct,markdown,table_first_cell,552,629,87.8,87.8,87.8
original,VLM,Qwen3-VL-8B-Instruct,markdown,table_last_cell,493,629,78.4,78.4,78.4
original,VLM,Qwen3-VL-8B-Instruct,markdown,size_detection,92,629,14.6,53.6,54.5
original,VLM,Qwen3-VL-8B-Instruct,markdown,number_of_rows,200,629,31.8,31.8,31.8
original,VLM,Qwen3-VL-8B-Instruct,markdown,number_of_columns,567,629,90.1,90.1,90.1
original,VLM,Qwen3-VL-8B-Instruct,markdown,cell_lookup,176,629,28.0,55.2,55.2
original,VLM,Qwen3-VL-8B-Instruct,markdown,reverse_lookup,215,629,34.2,34.2,34.3
original,VLM,Qwen3-VL-8B-Instruct,markdown,column_retrieval,565,629,89.8,89.8,90.3
original,VLM,Qwen3-VL-8B-Instruct,markdown,row_retrieval,14,629,2.2,16.3,21.3
original,VLM,Qwen3-VL-8B-Instruct,markdown,OVERALL,3029,6290,48.2,59.7,60.4
original,VLM,Qwen3-VL-8B-Instruct,latex,table_partition,131,629,20.8,61.5,62.8
original,VLM,Qwen3-VL-8B-Instruct,latex,table_first_cell,586,629,93.2,93.2,93.5
original,VLM,Qwen3-VL-8B-Instruct,latex,table_last_cell,496,629,78.9,78.9,79.0
original,VLM,Qwen3-VL-8B-Instruct,latex,size_detection,90,629,14.3,51.7,53.4
original,VLM,Qwen3-VL-8B-Instruct,latex,number_of_rows,227,629,36.1,36.1,36.1
original,VLM,Qwen3-VL-8B-Instruct,latex,number_of_columns,558,629,88.7,88.7,88.7
original,VLM,Qwen3-VL-8B-Instruct,latex,cell_lookup,204,629,32.4,57.9,57.9
original,VLM,Qwen3-VL-8B-Instruct,latex,reverse_lookup,189,629,30.0,30.0,30.2
original,VLM,Qwen3-VL-8B-Instruct,latex,column_retrieval,563,629,89.5,89.5,90.1
original,VLM,Qwen3-VL-8B-Instruct,latex,row_retrieval,19,629,3.0,18.1,23.5
original,VLM,Qwen3-VL-8B-Instruct,latex,OVERALL,3063,6290,48.7,60.6,61.5
original,VLM,SmolVLM2-2.2B-Instruct,html,table_partition,1,629,0.2,5.1,26.3
original,VLM,SmolVLM2-2.2B-Instruct,html,table_first_cell,306,629,48.6,48.6,50.9
original,VLM,SmolVLM2-2.2B-Instruct,html,table_last_cell,199,629,31.6,31.6,32.0
original,VLM,SmolVLM2-2.2B-Instruct,html,size_detection,13,629,2.1,8.9,20.5
original,VLM,SmolVLM2-2.2B-Instruct,html,number_of_rows,169,629,26.9,26.9,26.9
original,VLM,SmolVLM2-2.2B-Instruct,html,number_of_columns,56,629,8.9,8.9,8.9
original,VLM,SmolVLM2-2.2B-Instruct,html,cell_lookup,7,629,1.1,5.2,2.8
original,VLM,SmolVLM2-2.2B-Instruct,html,reverse_lookup,39,629,6.2,6.2,6.2
original,VLM,SmolVLM2-2.2B-Instruct,html,column_retrieval,220,629,35.0,35.0,40.1
original,VLM,SmolVLM2-2.2B-Instruct,html,row_retrieval,0,629,0.0,0.1,12.4
original,VLM,SmolVLM2-2.2B-Instruct,html,OVERALL,1010,6290,16.1,17.7,22.7
original,VLM,SmolVLM2-2.2B-Instruct,markdown,table_partition,0,629,0.0,3.5,26.6
original,VLM,SmolVLM2-2.2B-Instruct,markdown,table_first_cell,123,629,19.6,19.6,41.5
original,VLM,SmolVLM2-2.2B-Instruct,markdown,table_last_cell,107,629,17.0,17.0,29.7
original,VLM,SmolVLM2-2.2B-Instruct,markdown,size_detection,3,629,0.5,2.4,12.2
original,VLM,SmolVLM2-2.2B-Instruct,markdown,number_of_rows,17,629,2.7,2.7,2.7
original,VLM,SmolVLM2-2.2B-Instruct,markdown,number_of_columns,4,629,0.6,0.6,0.6
original,VLM,SmolVLM2-2.2B-Instruct,markdown,cell_lookup,3,629,0.5,3.6,1.7
original,VLM,SmolVLM2-2.2B-Instruct,markdown,reverse_lookup,39,629,6.2,6.2,7.2
original,VLM,SmolVLM2-2.2B-Instruct,markdown,column_retrieval,35,629,5.6,5.6,41.0
original,VLM,SmolVLM2-2.2B-Instruct,markdown,row_retrieval,0,629,0.0,0.2,13.7
original,VLM,SmolVLM2-2.2B-Instruct,markdown,OVERALL,331,6290,5.3,6.1,17.7
original,VLM,SmolVLM2-2.2B-Instruct,latex,table_partition,0,629,0.0,1.0,25.8
original,VLM,SmolVLM2-2.2B-Instruct,latex,table_first_cell,311,629,49.4,49.4,52.6
original,VLM,SmolVLM2-2.2B-Instruct,latex,table_last_cell,217,629,34.5,34.5,37.0
original,VLM,SmolVLM2-2.2B-Instruct,latex,size_detection,1,629,0.2,1.7,11.6
original,VLM,SmolVLM2-2.2B-Instruct,latex,number_of_rows,119,629,18.9,18.9,18.9
original,VLM,SmolVLM2-2.2B-Instruct,latex,number_of_columns,53,629,8.4,8.4,8.4
original,VLM,SmolVLM2-2.2B-Instruct,latex,cell_lookup,7,629,1.1,5.7,3.7
original,VLM,SmolVLM2-2.2B-Instruct,latex,reverse_lookup,44,629,7.0,7.0,7.2
original,VLM,SmolVLM2-2.2B-Instruct,latex,column_retrieval,191,629,30.4,30.4,43.2
original,VLM,SmolVLM2-2.2B-Instruct,latex,row_retrieval,0,629,0.0,0.0,11.2
original,VLM,SmolVLM2-2.2B-Instruct,latex,OVERALL,943,6290,15.0,15.7,22.0
original,VLM,gemini-3-flash-preview,html,table_partition,576,628,91.7,96.9,97.4
original,VLM,gemini-3-flash-preview,html,table_first_cell,610,629,97.0,97.0,97.0
original,VLM,gemini-3-flash-preview,html,table_last_cell,557,628,88.7,88.7,88.7
original,VLM,gemini-3-flash-preview,html,size_detection,1,629,0.2,48.0,49.7
original,VLM,gemini-3-flash-preview,html,number_of_rows,3,629,0.5,0.5,0.5
original,VLM,gemini-3-flash-preview,html,number_of_columns,597,629,94.9,94.9,94.9
original,VLM,gemini-3-flash-preview,html,cell_lookup,4,629,0.6,34.9,39.7
original,VLM,gemini-3-flash-preview,html,reverse_lookup,93,629,14.8,14.8,15.3
original,VLM,gemini-3-flash-preview,html,column_retrieval,593,628,94.4,94.4,94.6
original,VLM,gemini-3-flash-preview,html,row_retrieval,2,629,0.3,14.0,17.2
original,VLM,gemini-3-flash-preview,html,OVERALL,3036,6287,48.3,58.4,59.5
original,VLM,gemini-3-flash-preview,markdown,table_partition,552,628,87.9,95.5,96.0
original,VLM,gemini-3-flash-preview,markdown,table_first_cell,596,629,94.8,94.8,94.8
original,VLM,gemini-3-flash-preview,markdown,table_last_cell,551,628,87.7,87.7,87.7
original,VLM,gemini-3-flash-preview,markdown,size_detection,1,629,0.2,49.8,50.9
original,VLM,gemini-3-flash-preview,markdown,number_of_rows,12,629,1.9,1.9,1.9
original,VLM,gemini-3-flash-preview,markdown,number_of_columns,627,629,99.7,99.7,99.7
original,VLM,gemini-3-flash-preview,markdown,cell_lookup,8,629,1.3,35.2,40.1
original,VLM,gemini-3-flash-preview,markdown,reverse_lookup,94,629,14.9,14.9,15.4
original,VLM,gemini-3-flash-preview,markdown,column_retrieval,611,628,97.3,97.3,97.3
original,VLM,gemini-3-flash-preview,markdown,row_retrieval,2,629,0.3,13.9,17.0
original,VLM,gemini-3-flash-preview,markdown,OVERALL,3054,6287,48.6,59.0,60.1
original,VLM,gemini-3-flash-preview,latex,table_partition,541,628,86.1,95.3,96.3
original,VLM,gemini-3-flash-preview,latex,table_first_cell,596,629,94.8,94.8,96.2
original,VLM,gemini-3-flash-preview,latex,table_last_cell,549,628,87.4,87.4,87.4
original,VLM,gemini-3-flash-preview,latex,size_detection,0,629,0.0,49.4,50.6
original,VLM,gemini-3-flash-preview,latex,number_of_rows,41,629,6.5,6.5,6.5
original,VLM,gemini-3-flash-preview,latex,number_of_columns,624,629,99.2,99.2,99.2
original,VLM,gemini-3-flash-preview,latex,cell_lookup,10,629,1.6,38.9,42.0
original,VLM,gemini-3-flash-preview,latex,reverse_lookup,95,629,15.1,15.1,15.6
original,VLM,gemini-3-flash-preview,latex,column_retrieval,602,629,95.7,95.7,96.5
original,VLM,gemini-3-flash-preview,latex,row_retrieval,5,628,0.8,13.6,16.9
original,VLM,gemini-3-flash-preview,latex,OVERALL,3063,6287,48.7,59.6,60.7
original,VLM,gemma_3-12B-IT,html,table_partition,65,629,10.3,34.1,37.5
original,VLM,gemma_3-12B-IT,html,table_first_cell,236,629,37.5,37.5,38.8
original,VLM,gemma_3-12B-IT,html,table_last_cell,288,629,45.8,45.8,46.1
original,VLM,gemma_3-12B-IT,html,size_detection,86,629,13.7,37.8,38.6
original,VLM,gemma_3-12B-IT,html,number_of_rows,189,629,30.0,30.0,30.0
original,VLM,gemma_3-12B-IT,html,number_of_columns,220,629,35.0,35.0,35.0
original,VLM,gemma_3-12B-IT,html,cell_lookup,65,629,10.3,30.4,30.6
original,VLM,gemma_3-12B-IT,html,reverse_lookup,91,629,14.5,14.5,14.8
original,VLM,gemma_3-12B-IT,html,column_retrieval,354,629,56.3,56.3,56.6
original,VLM,gemma_3-12B-IT,html,row_retrieval,18,629,2.9,10.8,19.3
original,VLM,gemma_3-12B-IT,html,OVERALL,1612,6290,25.6,33.2,34.7
original,VLM,gemma_3-12B-IT,markdown,table_partition,67,629,10.7,35.2,38.2
original,VLM,gemma_3-12B-IT,markdown,table_first_cell,252,629,40.1,40.1,42.0
original,VLM,gemma_3-12B-IT,markdown,table_last_cell,294,629,46.7,46.7,46.9
original,VLM,gemma_3-12B-IT,markdown,size_detection,114,629,18.1,41.3,42.1
original,VLM,gemma_3-12B-IT,markdown,number_of_rows,206,629,32.8,32.8,32.8
original,VLM,gemma_3-12B-IT,markdown,number_of_columns,264,629,42.0,42.0,42.0
original,VLM,gemma_3-12B-IT,markdown,cell_lookup,89,629,14.1,33.2,33.5
original,VLM,gemma_3-12B-IT,markdown,reverse_lookup,97,629,15.4,15.4,15.7
original,VLM,gemma_3-12B-IT,markdown,column_retrieval,420,629,66.8,66.8,67.1
original,VLM,gemma_3-12B-IT,markdown,row_retrieval,15,629,2.4,10.6,18.6
original,VLM,gemma_3-12B-IT,markdown,OVERALL,1818,6290,28.9,36.4,37.9
original,VLM,gemma_3-12B-IT,latex,table_partition,87,629,13.8,36.9,40.1
original,VLM,gemma_3-12B-IT,latex,table_first_cell,259,629,41.2,41.2,42.1
original,VLM,gemma_3-12B-IT,latex,table_last_cell,303,629,48.2,48.2,48.5
original,VLM,gemma_3-12B-IT,latex,size_detection,85,629,13.5,36.3,37.4
original,VLM,gemma_3-12B-IT,latex,number_of_rows,190,629,30.2,30.2,30.2
original,VLM,gemma_3-12B-IT,latex,number_of_columns,234,629,37.2,37.2,37.2
original,VLM,gemma_3-12B-IT,latex,cell_lookup,69,629,11.0,30.0,30.2
original,VLM,gemma_3-12B-IT,latex,reverse_lookup,95,629,15.1,15.1,15.6
original,VLM,gemma_3-12B-IT,latex,column_retrieval,395,629,62.8,62.8,63.3
original,VLM,gemma_3-12B-IT,latex,row_retrieval,19,629,3.0,11.1,18.8
original,VLM,gemma_3-12B-IT,latex,OVERALL,1736,6290,27.6,34.9,36.3
original,VLM,gemma_3-27B-IT,html,table_partition,186,629,29.6,56.0,58.3
original,VLM,gemma_3-27B-IT,html,table_first_cell,402,629,63.9,63.9,64.2
original,VLM,gemma_3-27B-IT,html,table_last_cell,329,629,52.3,52.3,52.6
original,VLM,gemma_3-27B-IT,html,size_detection,132,629,21.0,42.9,43.8
original,VLM,gemma_3-27B-IT,html,number_of_rows,251,629,39.9,39.9,39.9
original,VLM,gemma_3-27B-IT,html,number_of_columns,315,629,50.1,50.1,50.1
original,VLM,gemma_3-27B-IT,html,cell_lookup,142,629,22.6,44.4,47.5
original,VLM,gemma_3-27B-IT,html,reverse_lookup,205,629,32.6,32.6,32.9
original,VLM,gemma_3-27B-IT,html,column_retrieval,446,629,70.9,70.9,71.4
original,VLM,gemma_3-27B-IT,html,row_retrieval,66,629,10.5,24.9,30.8
original,VLM,gemma_3-27B-IT,html,OVERALL,2474,6290,39.3,47.8,49.2
original,VLM,gemma_3-27B-IT,markdown,table_partition,190,629,30.2,55.5,57.6
original,VLM,gemma_3-27B-IT,markdown,table_first_cell,371,629,59.0,59.0,59.5
original,VLM,gemma_3-27B-IT,markdown,table_last_cell,324,629,51.5,51.5,51.5
original,VLM,gemma_3-27B-IT,markdown,size_detection,172,629,27.3,48.2,49.0
original,VLM,gemma_3-27B-IT,markdown,number_of_rows,279,629,44.4,44.4,44.4
original,VLM,gemma_3-27B-IT,markdown,number_of_columns,351,629,55.8,55.8,55.8
original,VLM,gemma_3-27B-IT,markdown,cell_lookup,152,629,24.2,44.4,47.0
original,VLM,gemma_3-27B-IT,markdown,reverse_lookup,212,629,33.7,33.7,33.9
